orca11: oreocarya cana, mountain cryptantha
orca2: orobanche californica, california broomrape
orca7: orophaca caespitosa, tufted milkvetch
orca8: oreocarya caespitosa, tufted cryptantha
orce2: oreocarya celosioides, buttecandle
orco3: oryzopsis contracta, contracted ricegrass
orco5: orobanche corymbosa, flat-top broomrape
orde2: oreobatus deliciosus, delicious raspberry
orex: oryzopsis exigua, little ricegrass
orfa: orobanche fasciculata, clustered broomrape
orfl2: oreocarya flava, brenda`s yellow cryptantha
orfl3: oreocarya flavoculata, roughseed cryptantha
orgl: oreocarya glomerata, buttecandle
orhy: oryzopsis hymenoides, indian ricegrass
orhy2: orophaca hyalina, summer milkvetch
orli: orogenia linearifolia, great basin indian potato
orlu: orobanche ludoviciana, louisiana broomrape
orlu2: orthocarpus luteus, yellow owl`s-clover
orma5: oreocarya macounii, buttecandle
ormi2: oryzopsis micrantha, littleseed ricegrass
ormu: orobanche multiflora, manyflower broomrape
orpa3: oreochrysum parryi, parry`s goldenrod
orpo: orobanche porphyrantha, oneflowered broomrape
orpr2: orophaca proimantha, precocious milkvetch
orpu4: oryzopsis pungens, mountain ricegrass
orpu7: orobanche purpurea, oneflowered broomrape
orpy2: oreobroma pygmaeum, alpine lewisia
orro3: orchis rotundifolia, roundleaf orchid
orro4: oreocarya rollinsii, rollins` cryptantha
orse: orthilia secunda, sidebells wintergreen
orse2: orophaca sericea, silky milkvetch
orse3: oreocarya sericea, silky cryptantha
orse4: orobanche sedii, oneflowered broomrape
orsh: oreocarya sheldonii, buttecandle
orsp3: oreocarya spiculifera, snake river cryptantha
orst2: oreocarya stricta, yampa river cryptantha
orsu2: oreocarya suffruticosa, james` cryptantha
orsw: oryzopsis swallenii, swallen`s needlegrass
orte3: orobanche terrae-novae, oneflowered broomrape
orth3: oreocarya thyrsiflora, calcareous cryptantha
orto: orthocarpus tolmiei, tolmie`s owl`s-clover
ortr2: orophaca tridactylica, foothill milkvetch
ortr3: orophaca triphylla, plains milkvetch
orun: orobanche uniflora, oneflowered broomrape
orvi4: oreocarya virgata, miner`s candle
osam2: osmorhiza ambigua, western sweetroot
osbe: osmorhiza berteroi, sweetcicely
osbr2: osmorhiza brevipes, sweetcicely
osch: osmorhiza chilensis, sweetcicely
osde: osmorhiza depauperata, bluntseed sweetroot
osdi: osmorhiza divaricata, sweetcicely
oslo: osmorhiza longistylis, longstyle sweetroot
osnu: osmorhiza nuda, sweetcicely
osob2: osmorhiza obtusa, bluntseed sweetroot
osoc: osmorhiza occidentalis, western sweetroot
osvi: ostrya virginiana, hophornbeam
oxal: oxalis albicans, radishroot woodsorrel
oxal5: oxytropis alpicola, cusick`s locoweed
oxan: oxybaphus angustifolius, narrowleaf four o`clock
oxbe2: oxytropis besseyi, bessey`s locoweed
oxbo: oxytropis borealis, boreal locoweed
oxbr: oxalis brittoniae, common yellow oxalis
oxbu: oxalis bushii, common yellow oxalis
oxca: oxalis californica, california woodsorrel
oxca4: oxytropis campestris, field locoweed
oxco: oxalis corniculata, creeping woodsorrel
oxco8: oxalis coloradensis, common yellow oxalis
oxcu3: oxytropis cusickii, cusick`s locoweed
oxcy: oxalis cymosa, common yellow oxalis
oxde: oxytheca dendroidea, narrowleaf oxytheca
oxde2: oxytropis deflexa, nodding locoweed
oxde5: oxybaphus decumbens, narrowleaf four o`clock
oxde6: oxytropis deflexa, nodding locoweed
oxdi2: oxalis dillenii, common yellow oxalis
oxdi3: oxyria digyna, alpine mountainsorrel
oxdi5: oxybaphus diffusus, narrowleaf four o`clock
oxeu2: oxalis europaea, common yellow oxalis
oxfe: oxypolis fendleri, fendler`s cowbane
oxfi2: oxalis filipes, common yellow oxalis
oxfl: oxalis florida, common yellow oxalis
oxfo: oxalis fontana, common yellow oxalis
oxfo2: oxytheca foliosa, narrowleaf oxytheca
oxfo3: oxytropis foliolosa, nodding locoweed
oxga: oxytropis gaspensis, viscid locoweed
oxga2: oxybaphus gausapoides, narrowleaf four o`clock
oxgr3: oxytropis gracilis, yellowflower locoweed
oxhi2: oxybaphus hirsutus, hairy four o`clock
oxin4: oxytropis involuta, purple locoweed
oxin5: oxalis interior, common yellow oxalis
oxix: oxytropis ixodes, viscid locoweed
oxla2: oxytropis lagopus, haresfoot locoweed
oxla3: oxytropis lambertii, purple locoweed
oxla7: oxybaphus lanceolatus, narrowleaf four o`clock
oxli: oxybaphus linearis, narrowleaf four o`clock
oxlu3: oxytropis luteola, yellowflower locoweed
oxma4: oxytropis macounii, field locoweed
oxmo2: oxytropis monticola, yellowflower locoweed
oxmu: oxytropis multiceps, nuttall`s oxytrope
oxna: oxytropis nana, wyoming locoweed
oxny: oxybaphus nyctagineus, heartleaf four o`clock
oxob2: oxytropis obnapiformis, bessey`s locoweed
oxpa2: oxytropis parryi, parry`s oxytrope
oxpa5: oxytropis patens, purple locoweed
oxpi2: oxalis pilosa, radishroot woodsorrel
oxpi3: oxytropis pinetorum, white locoweed
oxpo: oxytropis podocarpa, stalkpod locoweed
oxpr2: oxalis prostrata, common yellow oxalis
oxri2: oxytropis richardsonii, showy locoweed
oxri80: oxytropis riparia, oxus locoweed
oxru3: oxalis rupestris, common yellow oxalis
oxru4: oxalis rufa, common yellow oxalis
oxry: oxytropis rydbergii, cusick`s locoweed
oxse: oxytropis sericea, white locoweed
oxsp: oxytropis splendens, showy locoweed
oxsp2: oxytropis spicata, field locoweed
oxst: oxalis stricta, common yellow oxalis
oxvi: oxalis violacea, violet woodsorrel
oxvi2: oxytropis viscida, viscid locoweed
oxvi3: oxytropis villosa, yellowflower locoweed
oxwr: oxalis wrightii, radishroot woodsorrel
paac5: panicum acuminatum, tapered rosette grass
paal6: parthenium alpinum, alpine feverfew
paam4: panicum americanum, pearl millet
paau4: parosela aurea, golden prairie clover
paau6: panicum auburne, tapered rosette grass
paba8: panicum barbipulvinatum, witchgrass
pabe6: panicum benneri, tapered rosette grass
pabo4: panicularia borealis, small floating mannagrass
pabr: paeonia brownii, brown`s peony
pabr7: panicum brodiei, western panicgrass
paca15: packera cana, woolly groundsel
paca36: pachylophis caespitosus, tufted evening-primrose
paca6: panicum capillare, witchgrass
pace2: pachylophis cespitosus, tufted evening-primrose
pach7: panicum chrysopsidifolium, tapered rosette grass
pacr4: panicum crus-galli, barnyardgrass
pacr5: packera crocata, saffron ragwort
pacu3: panicum curtifolium, western panicgrass
pacy2: packera cymbalarioides, cleftleaf groundsel
pade12: panicum depauperatum, starved panicgrass
pade22: packera debilis, weak groundsel
pade4: paronychia depressa, spreading nailwort
padi11: packera dimorphophylla, splitleaf groundsel
padi14: paronychia diffusa, spreading nailwort
paen2: parosela enneandra, nineanther prairie clover
pafe2: panicum ferventicola, pacific panicgrass
pafe4: packera fendleri, fendler`s ragwort
pafi3: parnassia fimbriata, fringed grass of parnassus
pafr3: papaver freedmanianum, rooted poppy
pagl10: panicum glutinoscabrum, western panicgrass
pagl5: panicum glaucum, pearl millet
pagr4: panicularia grandis, american mannagrass
pahe8: panicum helleri, scribner`s rosette grass
pahu4: panicum huachucae, western panicgrass
paim3: panicum implicatum, western panicgrass
pain11: packera indecora, elegant groundsel
pais7: panicum ischaemum, smooth crabgrass
pait: panicum italicum, foxtail bristlegrass
paja: paronychia jamesii, james` nailwort
pakl: papaver kluanense, rooted poppy
pako3: parnassia kotzebuei, kotzebue`s grass of parnassus
pala17: panicum lassenianum, western panicgrass
pala18: panicum lanuginosum, western panicgrass
pala29: panicum languidum, western panicgrass
pala30: panicum lanuginosum, woolly rosette grass
pali11: panicum lindheimeri, lindheimer panicgrass
pali9: panicum linearifolium, slimleaf panicgrass
pama14: panicum macrocarpon, scribner`s rosette grass
pama9: palafoxia macrolepis, rosy palafox
pame5: padus melanocarpa, black chokecherry
pami2: panicum miliaceum, broomcorn millet
pamo12: parnassia montanensis, mountain grass of parnassus
pamo9: pachylophis montanus, tufted evening-primrose
pamu11: packera multilobata, lobeleaf groundsel
pamu12: parnassia multiseta, marsh grass of parnassus
pane5: panicularia nervata, fowl mannagrass
panu3: papaver nudicaule, icelandic poppy
panu5: parrya nudicaulis, nakedstem wallflower
paob3: parietaria obtusa, pennsylvania pellitory
paoc: panicum occidentale, western panicgrass
paoc4: parietaria occidentalis, pennsylvania pellitory
paol2: panicum oligosanthes, heller`s rosette grass
paoo: packera oodes, rocky mountain groundsel
papa: panicum pacificum, western panicgrass
papa19: packera pauciflora, alpine groundsel
papa20: packera paupercula, balsam groundsel
papa8: parnassia palustris, marsh grass of parnassus
papa9: parnassia parviflora, smallflower grass of parnassus
pape10: panicum perlongum, slimleaf panicgrass
pape5: parietaria pensylvanica, pennsylvania pellitory
papl12: packera plattensis, prairie groundsel
papl8: parrya platycarpa, nakedstem wallflower
papo12: packera porteri, porter`s groundsel
paps5: packera pseudaurea, falsegold groundsel
papu2: paronychia pulvinata, rocky mountain nailwort
papu9: paronychia pulvinata, paper nailwort
para11: papaver radicatum, rooted poppy
paro: palafoxia rosea, rosy palafox
pary: parrya rydbergii, nakedstem wallflower
pasa2: pastinaca sativa, wild parsnip
pasa3: panicum sanguinale, hairy crabgrass
pasc10: panicum scoparium, scribner`s rosette grass
pasc5: panicum scribnerianum, scribner`s rosette grass
pase: paronychia sessiliflora, creeping nailwort
past10: packera streptanthifolia, rocky mountain groundsel
past8: panicum strictum, wright`s rosette grass
past9: panicularia striata, fowl mannagrass
pasu6: panicum subvillosum, western panicgrass
pate: palafoxia texana, texas palafox
pate15: panicum tennesseense, western panicgrass
path: panicum thermale, geysers panicgrass
patr7: packera tridenticulata, threetooth ragwort
pave5: panicum verticillatum, hooked bristlegrass
pavi11: padus virginiana, chokecherry
pavi2: panicum virgatum, switchgrass
pavi5: parthenocissus vitacea, woodbine
pavi9: panicum viride, green bristlegrass
pawa4: paronychia wardii, james` nailwort
pawe4: packera werneriifolia, hoary groundsel
pawe5: panicum werneri, slimleaf panicgrass
pawi5: panicum wilcoxianum, fall rosette grass
peab2: penstemon absarokensis, absaroka range beardtongue
peac3: penstemon acaulis, stemless beardtongue
peag2: penstemon aggregatus, meadow beardtongue
peal17: pedicularis albomarginata, meadow lousewort
peal2: penstemon albidus, white penstemon
peal5: penstemon alpinus, alpine sawsepal penstemon
peam: penstemon ambiguus, gilia beardtongue
peam4: pennisetum americanum, pearl millet
peam7: peucedanum ambiguum, wyeth biscuitroot
peam8: persicaria amphibia, longroot smartweed
pean: pectis angustifolia, lemonscent
pean11: pedicularis anaticeps, rocky mountain lousewort
pean4: penstemon angustifolius, broadbeard beardtongue
pear: penstemon arenicola, sand penstemon
pear2: penstemon aridus, stiffleaf penstemon
pear6: pediomelum argophyllum, silverleaf indian breadroot
peat2: pellaea atropurpurea, purple cliffbrake
peat3: penstemon attenuatus, sulphur penstemon
pebi4: persicaria bicornis, pennsylvania smartweed
pebi5: persicaria bistortoides, american bistort
pebo2: perideridia bolanderi, bolander`s yampah
pebr: pedicularis bracteosa, bracted lousewort
pebr14: penstemon bradburii, large beardtongue
pebr4: pellaea breweri, brewer`s cliffbrake
peca12: petrophyton caespitosum, mat rockspirea
peca17: penstemon caryi, cary`s beardtongue
peca20: penstemon caudatus, broadbeard beardtongue
peca21: petalostemon candidus, white prairie clover
peca4: penstemon caespitosus, mat penstemon
peci11: penstemon cinereus, low beardtongue
pecl4: penstemon cleburnei, cleburn`s penstemon
peco: pedicularis contorta, coiled lousewort
peco23: persicaria coccinea, longroot smartweed
peco6: penstemon confertus, yellow penstemon
pecr: pedicularis crenulata, meadow lousewort
pect: pedicularis ctenophora, coiled lousewort
pecy2: penstemon cyananthus, wasatch beardtongue
pecy3: penstemon cyaneus, blue penstemon
pecy5: pedicularis cystopteridifolia, fernleaved pedicularis
pecy6: penstemon cyathophorus, sagebrush beardtongue
peda2: penstemon davidsonii, davidson`s penstemon
pede13: pellaea densa, indian`s dream
pede14: peramium decipiens, western rattlesnake plantain
pede19: petasites dentatus, arrowleaf sweet coltsfoot
pede21: penstemon decurvus, low beardtongue
pede4: penstemon deustus, scabland penstemon
pedi9: pediomelum digitatum, palmleaf indian breadroot
peel5: penstemon ellipticus, rocky ledge penstemon
peel7: pedicularis elata, fernleaved pedicularis
peer: penstemon eriantherus, fuzzytongue penstemon
pees: pediomelum esculentum, large indian breadroot
pefe4: pellaea fendleri, fendler`s false cloak fern
pefl15: pentaphylloides floribunda, shrubby cinquefoil
pefo4: pepo foetidissima, missouri gourd
pefr: penstemon fremontii, fremont`s beardtongue
pefr10: pentaphylloides fruticosa, shrubby cinquefoil
pefr3: penstemon fruticosus, bush penstemon
pega3: perideridia gairdneri, gardner`s yampah
pega4: penstemon garrettii, garrett`s beardtongue
pega5: pellaea gastonyi, gastony`s cliffbrake
pegi4: penstemon gibbensii, gibbens` beardtongue
pegl: pellaea glabella, smooth cliffbrake
pegl2: pennisetum glaucum, pearl millet
pegl3: penstemon glaber, sawsepal penstemon
pegr: pedicularis grayi, giant lousewort
pegr16: peucedanum graveolens, king desertparsley
pegr2: pedicularis groenlandica, elephanthead lousewort
pegr5: penstemon gracilis, lilac penstemon
pegr7: penstemon grandiflorus, large beardtongue
peha16: pedicularis hallii, rocky mountain lousewort
pehe9: penstemon hesperius, swollen penstemon
peho8: penstemon holmgrenii, wasatch beardtongue
pehu: penstemon humilis, low beardtongue
pehy4: pediomelum hypogaeum, subterranean indian breadroot
pehy6: persicaria hydropiper, marshpepper knotweed
pein11: persicaria incarnata, curlytop knotweed
peki5: peucedanum kingii, king desertparsley
pela22: persicaria lapathifolia, curlytop knotweed
pela9: penstemon laricifolius, larchleaf beardtongue
peli: pectocarya linearis, sagebrush combseed
peli10: pediomelum linearifolium, narrowleaf indian breadroot
pelo7: persicaria longistyla, pennsylvania smartweed
pelu4: pedicularis lunata, coiled lousewort
pema14: peucedanum macrocarpum, bigseed biscuitroot
pema17: persicaria maculata, spotted ladysthumb
pema21: petalostemon macrostachyus, andean prairie clover
peme10: persicaria mesochora, water smartweed
peme9: peucedanum megarrhizum, nuttall`s biscuitroot
pemi9: persicaria mississippiensis, pennsylvania smartweed
pemo12: pedicularis mogollonica, mogollon lousewort
pemo4: penstemon montanus, cordroot beardtongue
pemo7: perideridia montana, common yampah
pemo9: petalostemon mollis, violet prairie clover
pemu11: persicaria muehlenbergii, longroot smartweed
pemu7: penstemon mucronatus, mucronate penstemon
pene10: persicaria nebraskensis, water smartweed
peni3: penstemon nitidus, waxleaf penstemon
peoc: pellaea occidentalis, western dwarf cliffbrake
peoc2: petalostemon occidentalis, white prairie clover
peoe: pedicularis oederi, oeder`s lousewort
peol3: petalostemon oligophyllus, white prairie clover
peop2: peramium ophioides, lesser rattlesnake plantain
pepa3: pedicularis parryi, parry`s lousewort
pepa30: penstemon paysoniorum, payson`s beardtongue
pepa46: pedicularis paysoniana, payson`s lousewort
pepa6: penstemon pachyphyllus, thickleaf beardtongue
pepe16: pectiantia pentandra, fivestamen miterwort
pepe18: persicaria persicaria, spotted ladysthumb
pepe19: persicaria pensylvanica, pennsylvania smartweed
pepe26: pectocarya penicillata, sleeping combseed
pepr2: penstemon procerus, littleflower penstemon
pepr7: pedicularis procera, giant lousewort
pepu10: pedicularis pulchella, mountain lousewort
pepu15: petalostemon purpureus, violet prairie clover
pepu18: persicaria punctata, dotted smartweed
pepu7: petradoria pumila, grassy rockgoldenrod
pera: pedicularis racemosa, sickletop lousewort
pera2: penstemon radicosus, matroot penstemon
peru8: persicaria ruderalis, spotted ladysthumb
pery: penstemon rydbergii, rydberg`s penstemon
pesa2: penstemon saxosorum, upland beardtongue
pesa5: petasites sagittatus, arrowleaf sweet coltsfoot
pesc5: penstemon scariosus, white river beardtongue
pesc9: pedicularis scopulorum, sudetic lousewort
pese11: penstemon secundiflorus, sidebells penstemon
pesi: pediocactus simpsonii, simpson hedgehog cactus
